one_month_accumulative,three_month_accumulative,"""zhima_score_num""","""anti_risk_score""",d0,d1,d7,d14,d30
0.0,9.0,620,22.0,1,1,1,1,1
1.0,7.0,589,6.0,1,1,1,1,1
1.0,8.0,619,5.0,1,0,0,0,0
1.0,23.0,608,9.0,0,0,0,0,0
31.0,53.0,712,17.0,0,0,0,0,0
5.0,10.0,550,86.0,0,0,0,0,0
5.0,9.0,613,36.0,0,0,0,0,0
2.0,8.0,600,12.0,1,1,1,1,1
13.0,27.0,639,9.0,0,0,0,0,0
11.0,53.0,611,29.0,0,0,0,0,0
22.0,49.0,578,9.0,0,0,0,0,0
0.0,8.0,565,3.0,1,1,0,0,0
2.0,10.0,565,4.0,1,1,1,1,1
2.0,17.0,595,14.0,1,1,1,1,1
0.0,8.0,584,13.0,1,0,0,0,0
9.0,24.0,630,14.0,1,0,0,0,0
10.0,18.0,577,55.0,0,0,0,0,0
3.0,10.0,558,7.0,0,0,0,0,0
3.0,3.0,563,26.0,1,1,1,0,0
12.0,21.0,673,6.0,0,0,0,0,0
1.0,12.0,700,38.0,1,0,0,0,0
0.0,5.0,559,53.0,1,1,1,1,1
3.0,15.0,612,20.0,0,0,0,0,0
2.0,15.0,565,10.0,1,1,0,0,0
1.0,26.0,583,15.0,1,1,1,1,1
0.0,10.0,574,18.0,1,1,1,1,1
0.0,10.0,551,41.0,1,0,0,0,0
5.0,7.0,601,12.0,0,0,0,0,0
3.0,8.0,598,6.0,1,1,0,0,0
0.0,2.0,602,2.0,0,0,0,0,0
0.0,5.0,556,89.0,1,1,0,0,0
15.0,44.0,648,11.0,0,0,0,0,0
1.0,11.0,592,30.0,1,1,1,1,0
21.0,38.0,635,14.0,0,0,0,0,0
1.0,5.0,575,31.0,1,1,0,0,0
7.0,18.0,639,12.0,0,0,0,0,0
1.0,6.0,593,10.0,0,0,0,0,0
0.0,21.0,637,4.0,1,0,0,0,0
14.0,39.0,664,17.0,0,0,0,0,0
3.0,34.0,673,4.0,0,0,0,0,0
7.0,9.0,550,13.0,0,0,0,0,0
1.0,2.0,600,39.0,1,0,0,0,0
5.0,20.0,565,29.0,1,1,0,0,0
13.0,36.0,596,73.0,1,1,1,1,1
1.0,20.0,639,5.0,0,0,0,0,0
6.0,22.0,551,43.0,1,1,0,0,0
12.0,33.0,622,3.0,1,1,0,0,0
4.0,19.0,587,9.0,0,0,0,0,0
6.0,6.0,581,10.0,0,0,0,0,0
1.0,2.0,575,5.0,0,0,0,0,0
1.0,9.0,591,18.0,1,1,0,0,0
7.0,9.0,658,23.0,0,0,0,0,0
34.0,49.0,628,21.0,1,1,0,0,0
9.0,20.0,611,15.0,0,0,0,0,0
11.0,18.0,575,12.0,1,0,0,0,0
19.0,49.0,563,5.0,0,0,0,0,0
1.0,6.0,618,19.0,0,0,0,0,0
0.0,4.0,581,2.0,0,0,0,0,0
11.0,20.0,618,17.0,1,0,0,0,0
8.0,33.0,688,13.0,0,0,0,0,0
2.0,9.0,655,16.0,1,0,0,0,0
4.0,21.0,639,15.0,0,0,0,0,0
0.0,9.0,620,12.0,1,0,0,0,0
3.0,10.0,606,15.0,0,0,0,0,0
3.0,11.0,579,19.0,0,0,0,0,0
5.0,12.0,553,27.0,0,0,0,0,0
2.0,11.0,562,42.0,1,0,0,0,0
4.0,15.0,551,6.0,1,0,0,0,0
11.0,39.0,572,3.0,0,0,0,0,0
10.0,25.0,580,7.0,0,0,0,0,0
9.0,26.0,556,62.0,0,0,0,0,0
22.0,25.0,641,6.0,1,0,0,0,0
1.0,14.0,580,63.0,1,1,1,1,1
1.0,7.0,582,15.0,1,0,0,0,0
8.0,24.0,714,8.0,0,0,0,0,0
4.0,13.0,562,8.0,0,0,0,0,0
10.0,21.0,629,8.0,0,0,0,0,0
4.0,29.0,621,40.0,1,0,0,0,0
29.0,55.0,641,30.0,0,0,0,0,0
1.0,13.0,634,11.0,1,1,1,0,0
0.0,21.0,602,8.0,1,1,1,1,1
8.0,16.0,570,18.0,0,0,0,0,0
8.0,19.0,620,7.0,0,0,0,0,0
9.0,18.0,665,28.0,0,0,0,0,0
2.0,20.0,609,18.0,1,1,1,1,1
6.0,24.0,574,54.0,0,0,0,0,0
3.0,9.0,561,15.0,0,0,0,0,0
6.0,19.0,628,2.0,1,0,0,0,0
10.0,22.0,657,15.0,0,0,0,0,0
10.0,27.0,770,4.0,0,0,0,0,0
10.0,44.0,684,3.0,0,0,0,0,0
13.0,17.0,559,10.0,0,0,0,0,0
4.0,21.0,660,10.0,0,0,0,0,0
1.0,12.0,616,35.0,0,0,0,0,0
0.0,6.0,715,7.0,0,0,0,0,0
9.0,17.0,581,3.0,0,0,0,0,0
0.0,0.0,640,40.0,0,0,0,0,0
7.0,12.0,558,32.0,0,0,0,0,0
22.0,27.0,599,8.0,0,0,0,0,0
0.0,1.0,588,11.0,1,0,0,0,0
1.0,9.0,641,17.0,0,0,0,0,0
10.0,20.0,614,5.0,0,0,0,0,0
,,555,27.0,1,1,1,0,0
18.0,24.0,550,5.0,0,0,0,0,0
0.0,13.0,564,17.0,0,0,0,0,0
0.0,15.0,550,9.0,1,1,1,1,0
7.0,26.0,626,8.0,0,0,0,0,0
0.0,14.0,555,85.0,1,1,1,1,1
14.0,30.0,628,43.0,0,0,0,0,0
1.0,4.0,557,27.0,0,0,0,0,0
3.0,9.0,591,14.0,0,0,0,0,0
0.0,8.0,624,15.0,0,0,0,0,0
14.0,32.0,612,12.0,0,0,0,0,0
0.0,11.0,556,18.0,1,0,0,0,0
10.0,14.0,610,10.0,1,0,0,0,0
1.0,13.0,594,10.0,0,0,0,0,0
7.0,13.0,558,50.0,0,0,0,0,0
6.0,18.0,656,11.0,0,0,0,0,0
2.0,4.0,609,12.0,0,0,0,0,0
0.0,4.0,585,25.0,0,0,0,0,0
3.0,7.0,668,7.0,0,0,0,0,0
4.0,11.0,574,22.0,0,0,0,0,0
0.0,11.0,633,20.0,1,1,1,1,0
7.0,15.0,647,5.0,0,0,0,0,0
5.0,19.0,595,7.0,0,0,0,0,0
21.0,37.0,623,4.0,0,0,0,0,0
4.0,23.0,634,10.0,1,0,0,0,0
8.0,23.0,608,9.0,0,0,0,0,0
2.0,12.0,551,35.0,1,1,1,0,0
0.0,6.0,550,86.0,1,1,1,1,1
6.0,32.0,554,35.0,0,0,0,0,0
11.0,35.0,656,12.0,1,1,0,0,0
16.0,52.0,651,13.0,0,0,0,0,0
0.0,15.0,584,34.0,1,1,1,0,0
5.0,20.0,554,28.0,0,0,0,0,0
8.0,17.0,551,33.0,1,1,1,1,1
7.0,23.0,580,26.0,0,0,0,0,0
7.0,16.0,615,9.0,0,0,0,0,0
2.0,17.0,579,7.0,0,0,0,0,0
0.0,2.0,558,22.0,1,0,0,0,0
13.0,29.0,618,13.0,1,0,0,0,0
0.0,4.0,638,32.0,0,0,0,0,0
10.0,26.0,612,5.0,0,0,0,0,0
1.0,3.0,594,12.0,1,0,0,0,0
1.0,19.0,572,6.0,0,0,0,0,0
6.0,34.0,697,3.0,0,0,0,0,0
0.0,1.0,587,26.0,1,1,0,0,0
12.0,30.0,583,53.0,1,0,0,0,0
4.0,11.0,622,4.0,0,0,0,0,0
2.0,3.0,567,21.0,0,0,0,0,0
2.0,8.0,566,15.0,0,0,0,0,0
9.0,16.0,673,6.0,0,0,0,0,0
20.0,40.0,638,7.0,1,0,0,0,0
8.0,23.0,585,12.0,1,0,0,0,0
0.0,11.0,602,8.0,1,1,1,0,0
0.0,5.0,599,18.0,1,1,1,1,1
0.0,2.0,580,25.0,0,0,0,0,0
2.0,12.0,581,59.0,1,1,1,1,1
9.0,24.0,551,17.0,0,0,0,0,0
1.0,5.0,562,33.0,0,0,0,0,0
3.0,6.0,586,40.0,1,0,0,0,0
3.0,6.0,581,29.0,0,0,0,0,0
0.0,13.0,606,12.0,1,1,0,0,0
2.0,7.0,674,57.0,0,0,0,0,0
2.0,9.0,611,63.0,0,0,0,0,0
1.0,14.0,591,16.0,0,0,0,0,0
11.0,18.0,660,21.0,0,0,0,0,0
10.0,39.0,600,19.0,0,0,0,0,0
24.0,29.0,640,12.0,0,0,0,0,0
0.0,7.0,580,23.0,1,1,1,1,1
17.0,34.0,634,15.0,0,0,0,0,0
1.0,16.0,556,66.0,1,1,1,0,0
3.0,7.0,599,19.0,0,0,0,0,0
10.0,30.0,612,17.0,1,1,1,1,1
2.0,18.0,552,3.0,0,0,0,0,0
12.0,30.0,710,7.0,0,0,0,0,0
8.0,14.0,627,14.0,0,0,0,0,0
0.0,15.0,560,11.0,0,0,0,0,0
8.0,19.0,618,10.0,0,0,0,0,0
9.0,13.0,563,3.0,0,0,0,0,0
11.0,26.0,611,2.0,1,0,0,0,0
4.0,27.0,607,8.0,1,0,0,0,0
12.0,22.0,692,18.0,0,0,0,0,0
1.0,5.0,630,25.0,0,0,0,0,0
5.0,25.0,626,10.0,0,0,0,0,0
12.0,42.0,614,22.0,0,0,0,0,0
0.0,9.0,671,43.0,0,0,0,0,0
9.0,34.0,617,9.0,1,0,0,0,0
0.0,1.0,608,19.0,0,0,0,0,0
19.0,33.0,697,34.0,0,0,0,0,0
1.0,6.0,680,17.0,1,0,0,0,0
4.0,20.0,646,20.0,0,0,0,0,0
9.0,16.0,562,24.0,1,0,0,0,0
0.0,0.0,628,3.0,1,0,0,0,0
12.0,24.0,638,15.0,0,0,0,0,0
11.0,30.0,590,18.0,0,0,0,0,0
2.0,10.0,622,54.0,0,0,0,0,0
9.0,33.0,665,10.0,0,0,0,0,0
1.0,22.0,693,22.0,0,0,0,0,0
13.0,25.0,613,6.0,0,0,0,0,0
6.0,19.0,623,8.0,1,0,0,0,0
1.0,9.0,571,28.0,1,1,0,0,0
4.0,40.0,626,9.0,0,0,0,0,0
0.0,12.0,605,21.0,1,1,1,1,1
1.0,6.0,551,9.0,0,0,0,0,0
2.0,12.0,610,10.0,0,0,0,0,0
16.0,26.0,578,17.0,0,0,0,0,0
5.0,7.0,617,13.0,1,1,1,1,1
17.0,28.0,580,5.0,0,0,0,0,0
3.0,13.0,565,12.0,1,0,0,0,0
1.0,21.0,601,12.0,1,1,0,0,0
0.0,4.0,601,8.0,1,0,0,0,0
2.0,10.0,620,5.0,1,0,0,0,0
11.0,24.0,566,22.0,1,1,1,1,1
0.0,25.0,620,59.0,1,1,1,1,1
0.0,7.0,598,5.0,0,0,0,0,0
18.0,26.0,608,22.0,0,0,0,0,0
3.0,13.0,614,25.0,0,0,0,0,0
2.0,13.0,588,43.0,1,1,1,1,1
24.0,39.0,631,10.0,0,0,0,0,0
4.0,31.0,647,11.0,0,0,0,0,0
2.0,25.0,578,18.0,1,1,1,1,1
0.0,12.0,561,14.0,1,1,1,1,1
0.0,4.0,551,65.0,1,1,1,1,1
11.0,26.0,569,16.0,0,0,0,0,0
12.0,36.0,575,12.0,0,0,0,0,0
4.0,11.0,614,10.0,0,0,0,0,0
4.0,23.0,684,14.0,1,1,0,0,0
4.0,22.0,641,12.0,0,0,0,0,0
20.0,53.0,659,23.0,0,0,0,0,0
10.0,30.0,612,9.0,0,0,0,0,0
2.0,5.0,704,10.0,0,0,0,0,0
1.0,31.0,564,37.0,0,0,0,0,0
2.0,17.0,596,8.0,0,0,0,0,0
0.0,5.0,608,2.0,1,0,0,0,0
2.0,6.0,655,19.0,0,0,0,0,0
7.0,15.0,638,10.0,0,0,0,0,0
3.0,4.0,576,16.0,0,0,0,0,0
0.0,9.0,562,12.0,1,1,1,1,1
7.0,16.0,651,9.0,0,0,0,0,0
0.0,18.0,550,35.0,1,1,1,1,1
1.0,5.0,612,10.0,0,0,0,0,0
6.0,33.0,658,14.0,0,0,0,0,0
5.0,17.0,611,7.0,1,0,0,0,0
0.0,11.0,604,25.0,0,0,0,0,0
16.0,31.0,664,14.0,0,0,0,0,0
1.0,32.0,635,23.0,1,1,1,1,1
9.0,19.0,621,4.0,0,0,0,0,0
21.0,31.0,639,31.0,1,1,0,0,0
3.0,8.0,589,11.0,0,0,0,0,0
14.0,23.0,610,4.0,0,0,0,0,0
0.0,2.0,656,12.0,0,0,0,0,0
6.0,15.0,587,11.0,1,1,0,0,0
1.0,13.0,601,19.0,1,1,1,1,1
22.0,53.0,675,10.0,0,0,0,0,0
5.0,20.0,640,16.0,0,0,0,0,0
3.0,24.0,602,41.0,1,1,1,0,0
24.0,41.0,606,80.0,0,0,0,0,0
1.0,6.0,644,10.0,0,0,0,0,0
4.0,18.0,603,23.0,0,0,0,0,0
5.0,18.0,603,13.0,0,0,0,0,0
3.0,13.0,691,15.0,0,0,0,0,0
4.0,21.0,670,9.0,1,0,0,0,0
18.0,39.0,601,3.0,0,0,0,0,0
0.0,4.0,619,12.0,1,0,0,0,0
5.0,16.0,659,9.0,0,0,0,0,0
2.0,2.0,600,12.0,0,0,0,0,0
19.0,47.0,641,16.0,1,0,0,0,0
6.0,11.0,618,3.0,0,0,0,0,0
0.0,26.0,571,20.0,1,1,1,1,1
7.0,29.0,625,7.0,1,0,0,0,0
8.0,25.0,649,6.0,1,0,0,0,0
1.0,4.0,584,16.0,0,0,0,0,0
1.0,6.0,586,27.0,0,0,0,0,0
11.0,30.0,580,8.0,0,0,0,0,0
15.0,24.0,610,31.0,1,1,1,1,1
2.0,14.0,590,22.0,1,0,0,0,0
24.0,48.0,625,68.0,1,1,1,1,1
0.0,17.0,582,15.0,1,1,1,1,1
0.0,7.0,623,10.0,1,1,1,1,1
0.0,10.0,558,48.0,1,1,1,1,1
0.0,1.0,553,26.0,0,0,0,0,0
8.0,19.0,617,2.0,0,0,0,0,0
12.0,17.0,613,22.0,0,0,0,0,0
0.0,9.0,593,51.0,1,1,1,1,1
2.0,3.0,550,36.0,1,1,0,0,0
18.0,32.0,674,6.0,0,0,0,0,0
0.0,3.0,581,9.0,1,0,0,0,0
0.0,7.0,567,22.0,1,1,1,1,1
13.0,41.0,558,14.0,0,0,0,0,0
1.0,12.0,695,45.0,1,0,0,0,0
0.0,5.0,651,7.0,0,0,0,0,0
0.0,3.0,550,20.0,1,1,1,1,1
4.0,12.0,605,18.0,1,1,1,1,1
1.0,13.0,553,48.0,1,1,1,1,1
7.0,17.0,620,14.0,0,0,0,0,0
0.0,3.0,597,13.0,1,1,0,0,0
3.0,5.0,587,37.0,1,1,1,1,1
6.0,11.0,596,11.0,0,0,0,0,0
0.0,9.0,607,21.0,0,0,0,0,0
19.0,40.0,623,5.0,0,0,0,0,0
4.0,7.0,556,17.0,1,1,0,0,0
5.0,19.0,588,46.0,1,1,0,0,0
0.0,7.0,553,31.0,1,1,1,1,1
3.0,7.0,617,22.0,0,0,0,0,0
8.0,22.0,684,6.0,0,0,0,0,0
6.0,18.0,637,6.0,0,0,0,0,0
2.0,11.0,596,21.0,1,0,0,0,0
0.0,10.0,611,4.0,1,1,1,1,1
3.0,5.0,612,9.0,0,0,0,0,0
0.0,4.0,550,64.0,0,0,0,0,0
18.0,35.0,552,33.0,1,0,0,0,0
2.0,4.0,573,28.0,0,0,0,0,0
0.0,1.0,560,5.0,1,0,0,0,0
16.0,40.0,637,7.0,0,0,0,0,0
10.0,14.0,562,24.0,1,1,0,0,0
4.0,17.0,606,8.0,0,0,0,0,0
20.0,44.0,686,15.0,0,0,0,0,0
18.0,26.0,658,18.0,0,0,0,0,0
0.0,9.0,582,23.0,0,0,0,0,0
4.0,20.0,583,11.0,1,1,1,1,1
0.0,13.0,616,14.0,1,0,0,0,0
28.0,49.0,615,14.0,0,0,0,0,0
5.0,8.0,603,13.0,0,0,0,0,0
1.0,2.0,590,79.0,1,0,0,0,0
28.0,33.0,629,5.0,0,0,0,0,0
9.0,25.0,634,10.0,0,0,0,0,0
1.0,6.0,593,67.0,1,0,0,0,0
3.0,4.0,579,5.0,0,0,0,0,0
10.0,26.0,593,11.0,0,0,0,0,0
7.0,20.0,576,13.0,1,1,1,0,0
1.0,5.0,573,48.0,0,0,0,0,0
5.0,21.0,604,37.0,0,0,0,0,0
2.0,15.0,615,10.0,0,0,0,0,0
3.0,34.0,552,38.0,0,0,0,0,0
10.0,23.0,599,10.0,1,0,0,0,0
2.0,11.0,592,27.0,0,0,0,0,0
8.0,30.0,591,11.0,1,0,0,0,0
0.0,3.0,564,8.0,1,1,1,0,0
11.0,16.0,598,22.0,0,0,0,0,0
0.0,3.0,588,11.0,0,0,0,0,0
1.0,21.0,692,17.0,1,0,0,0,0
22.0,49.0,614,15.0,0,0,0,0,0
0.0,5.0,600,81.0,1,1,0,0,0
1.0,8.0,639,23.0,0,0,0,0,0
5.0,20.0,596,18.0,1,1,1,1,1
14.0,35.0,562,35.0,0,0,0,0,0
0.0,7.0,550,27.0,1,1,0,0,0
0.0,12.0,624,16.0,1,1,0,0,0
3.0,4.0,574,21.0,0,0,0,0,0
8.0,18.0,602,7.0,0,0,0,0,0
3.0,21.0,600,48.0,1,0,0,0,0
3.0,15.0,660,6.0,0,0,0,0,0
1.0,29.0,584,18.0,1,0,0,0,0
1.0,13.0,616,17.0,1,1,1,1,1
4.0,11.0,609,22.0,0,0,0,0,0
5.0,23.0,618,11.0,0,0,0,0,0
3.0,10.0,598,50.0,0,0,0,0,0
18.0,34.0,668,11.0,0,0,0,0,0
2.0,19.0,610,8.0,0,0,0,0,0
0.0,8.0,657,7.0,0,0,0,0,0
3.0,21.0,584,35.0,0,0,0,0,0
6.0,21.0,641,3.0,0,0,0,0,0
5.0,9.0,631,4.0,0,0,0,0,0
10.0,21.0,563,17.0,1,0,0,0,0
2.0,13.0,618,3.0,0,0,0,0,0
0.0,1.0,722,8.0,0,0,0,0,0
20.0,47.0,609,15.0,0,0,0,0,0
12.0,22.0,568,11.0,1,0,0,0,0
1.0,2.0,550,21.0,1,1,1,1,1
11.0,32.0,591,26.0,1,0,0,0,0
3.0,12.0,614,63.0,1,0,0,0,0
0.0,10.0,602,11.0,1,1,0,0,0
1.0,6.0,581,2.0,0,0,0,0,0
2.0,15.0,573,68.0,1,1,0,0,0
1.0,12.0,622,64.0,1,0,0,0,0
0.0,2.0,611,6.0,0,0,0,0,0
1.0,14.0,612,7.0,1,1,1,1,1
12.0,36.0,586,14.0,0,0,0,0,0
1.0,6.0,607,39.0,1,0,0,0,0
21.0,27.0,609,8.0,0,0,0,0,0
11.0,17.0,589,21.0,0,0,0,0,0
1.0,7.0,576,15.0,0,0,0,0,0
0.0,10.0,550,36.0,1,1,1,1,0
1.0,15.0,574,14.0,0,0,0,0,0
2.0,4.0,593,17.0,0,0,0,0,0
21.0,53.0,725,5.0,1,0,0,0,0
12.0,36.0,621,4.0,0,0,0,0,0
17.0,53.0,640,4.0,1,0,0,0,0
2.0,14.0,554,23.0,1,0,0,0,0
15.0,34.0,616,15.0,1,1,1,1,1
4.0,17.0,606,6.0,1,0,0,0,0
9.0,15.0,575,45.0,1,0,0,0,0
4.0,9.0,576,31.0,1,1,1,1,1
1.0,13.0,515,6.0,1,0,0,0,0
3.0,8.0,584,60.0,0,0,0,0,0
13.0,20.0,693,49.0,0,0,0,0,0
1.0,13.0,609,7.0,1,0,0,0,0
3.0,16.0,597,18.0,0,0,0,0,0
4.0,31.0,694,14.0,0,0,0,0,0
0.0,1.0,563,46.0,0,0,0,0,0
0.0,10.0,602,57.0,1,1,1,1,1
12.0,31.0,578,25.0,1,1,0,0,0
3.0,21.0,608,48.0,1,0,0,0,0
33.0,40.0,617,13.0,0,0,0,0,0
1.0,26.0,571,14.0,1,1,1,1,1
0.0,0.0,659,20.0,0,0,0,0,0
10.0,18.0,596,9.0,0,0,0,0,0
11.0,26.0,584,29.0,0,0,0,0,0
1.0,3.0,629,3.0,0,0,0,0,0
2.0,12.0,550,13.0,1,1,1,0,0
3.0,11.0,661,8.0,0,0,0,0,0
0.0,11.0,688,14.0,1,1,1,1,1
0.0,3.0,578,33.0,1,0,0,0,0
14.0,38.0,637,5.0,0,0,0,0,0
9.0,23.0,565,16.0,0,0,0,0,0
2.0,4.0,571,7.0,1,1,0,0,0
7.0,10.0,675,10.0,0,0,0,0,0
17.0,34.0,551,11.0,1,1,0,0,0
12.0,35.0,610,20.0,1,0,0,0,0
3.0,29.0,565,36.0,1,1,1,1,1
0.0,2.0,551,62.0,1,1,1,1,1
11.0,28.0,621,68.0,1,1,1,1,0
0.0,1.0,552,19.0,0,0,0,0,0
0.0,5.0,550,58.0,1,1,1,1,1
21.0,43.0,702,16.0,0,0,0,0,0
0.0,14.0,699,14.0,1,0,0,0,0
4.0,11.0,619,8.0,0,0,0,0,0
2.0,5.0,592,2.0,0,0,0,0,0
9.0,28.0,572,25.0,1,0,0,0,0
6.0,9.0,617,40.0,0,0,0,0,0
3.0,8.0,631,26.0,0,0,0,0,0
3.0,27.0,597,19.0,0,0,0,0,0
0.0,2.0,608,65.0,0,0,0,0,0
0.0,9.0,607,20.0,1,1,1,0,0
3.0,11.0,550,22.0,0,0,0,0,0
0.0,0.0,564,83.0,1,1,0,0,0
0.0,9.0,602,8.0,0,0,0,0,0
7.0,18.0,584,4.0,1,1,0,0,0
0.0,8.0,615,13.0,1,0,0,0,0
10.0,34.0,625,8.0,1,0,0,0,0
0.0,15.0,570,31.0,1,1,1,1,1
14.0,31.0,627,5.0,1,0,0,0,0
3.0,31.0,651,12.0,1,1,1,1,1
1.0,9.0,577,20.0,1,1,1,1,1
1.0,5.0,583,15.0,0,0,0,0,0
4.0,8.0,587,20.0,0,0,0,0,0
0.0,7.0,539,21.0,1,0,0,0,0
0.0,5.0,581,13.0,0,0,0,0,0
5.0,26.0,575,6.0,0,0,0,0,0
15.0,23.0,574,15.0,1,0,0,0,0
12.0,43.0,642,15.0,0,0,0,0,0
14.0,32.0,605,9.0,0,0,0,0,0
0.0,10.0,555,20.0,0,0,0,0,0
2.0,12.0,576,3.0,0,0,0,0,0
1.0,35.0,691,5.0,0,0,0,0,0
2.0,23.0,552,15.0,1,1,1,1,1
10.0,24.0,573,33.0,1,1,0,0,0
9.0,10.0,659,5.0,0,0,0,0,0
2.0,20.0,552,7.0,1,0,0,0,0
16.0,34.0,593,14.0,0,0,0,0,0
4.0,23.0,513,8.0,1,1,1,0,0
6.0,13.0,593,6.0,1,0,0,0,0
11.0,26.0,683,7.0,0,0,0,0,0
2.0,6.0,550,38.0,1,1,1,1,1
4.0,16.0,602,28.0,1,1,1,1,1
7.0,10.0,612,43.0,0,0,0,0,0
0.0,3.0,550,14.0,1,1,1,1,1
7.0,12.0,580,19.0,0,0,0,0,0
1.0,23.0,557,51.0,1,1,1,1,1
4.0,11.0,636,3.0,0,0,0,0,0
0.0,2.0,550,56.0,0,0,0,0,0
2.0,15.0,632,36.0,1,1,1,1,1
0.0,8.0,625,48.0,1,0,0,0,0
11.0,17.0,607,37.0,0,0,0,0,0
0.0,5.0,556,22.0,0,0,0,0,0
0.0,5.0,561,51.0,0,0,0,0,0
7.0,11.0,706,9.0,0,0,0,0,0
1.0,12.0,680,22.0,0,0,0,0,0
1.0,8.0,654,8.0,0,0,0,0,0
12.0,26.0,668,14.0,1,1,0,0,0
0.0,7.0,584,7.0,1,0,0,0,0
1.0,5.0,585,52.0,0,0,0,0,0
0.0,7.0,604,46.0,1,1,1,1,1
5.0,11.0,651,2.0,1,0,0,0,0
9.0,33.0,606,8.0,1,1,1,1,1
14.0,30.0,675,10.0,1,0,0,0,0
2.0,6.0,558,81.0,1,0,0,0,0
11.0,28.0,554,14.0,1,0,0,0,0
10.0,23.0,604,31.0,0,0,0,0,0
3.0,14.0,669,7.0,0,0,0,0,0
3.0,6.0,566,10.0,1,0,0,0,0
,,573,10.0,1,1,1,1,1
1.0,15.0,578,10.0,1,1,1,1,1
4.0,20.0,579,20.0,1,0,0,0,0
0.0,5.0,562,13.0,1,1,1,1,1
4.0,23.0,642,7.0,0,0,0,0,0
0.0,21.0,601,41.0,1,1,1,1,1
6.0,7.0,618,7.0,1,0,0,0,0
6.0,15.0,576,12.0,1,0,0,0,0
0.0,7.0,611,14.0,1,0,0,0,0
1.0,4.0,724,6.0,0,0,0,0,0
6.0,11.0,582,16.0,0,0,0,0,0
0.0,8.0,625,11.0,1,1,0,0,0
10.0,24.0,571,41.0,0,0,0,0,0
0.0,17.0,591,6.0,1,1,1,1,1
4.0,13.0,588,11.0,1,0,0,0,0
11.0,17.0,629,17.0,1,0,0,0,0
0.0,6.0,582,16.0,1,0,0,0,0
13.0,24.0,634,24.0,0,0,0,0,0
26.0,43.0,601,33.0,0,0,0,0,0
14.0,42.0,610,9.0,0,0,0,0,0
6.0,8.0,663,9.0,0,0,0,0,0
5.0,25.0,690,6.0,0,0,0,0,0
7.0,18.0,625,7.0,0,0,0,0,0
20.0,47.0,663,2.0,0,0,0,0,0
3.0,16.0,562,28.0,1,1,1,1,1
0.0,7.0,550,8.0,1,0,0,0,0
2.0,18.0,603,16.0,1,1,1,1,1
3.0,8.0,606,22.0,0,0,0,0,0
0.0,4.0,554,14.0,0,0,0,0,0
4.0,22.0,610,34.0,0,0,0,0,0
1.0,5.0,636,7.0,0,0,0,0,0
23.0,42.0,663,3.0,0,0,0,0,0
6.0,17.0,595,9.0,0,0,0,0,0
1.0,7.0,602,10.0,1,1,1,1,1
1.0,17.0,590,15.0,0,0,0,0,0
1.0,17.0,550,12.0,1,1,1,1,1
0.0,12.0,626,7.0,0,0,0,0,0
18.0,36.0,579,13.0,1,0,0,0,0
2.0,17.0,550,4.0,1,1,1,1,1
10.0,28.0,602,14.0,1,0,0,0,0
0.0,11.0,589,5.0,1,0,0,0,0
4.0,8.0,572,11.0,1,1,1,1,1
3.0,18.0,604,58.0,1,1,1,0,0
6.0,25.0,610,37.0,0,0,0,0,0
1.0,8.0,587,44.0,1,1,1,1,1
24.0,60.0,651,4.0,1,0,0,0,0
4.0,12.0,562,31.0,1,1,1,1,1
7.0,32.0,654,3.0,0,0,0,0,0
0.0,9.0,560,37.0,1,1,1,1,1
0.0,4.0,567,60.0,1,1,1,1,1
6.0,19.0,631,2.0,1,0,0,0,0
1.0,4.0,554,52.0,0,0,0,0,0
11.0,36.0,633,8.0,0,0,0,0,0
6.0,20.0,560,22.0,0,0,0,0,0
0.0,8.0,619,9.0,1,0,0,0,0
2.0,10.0,602,43.0,1,1,0,0,0
0.0,4.0,601,3.0,1,1,1,1,1
11.0,23.0,664,62.0,1,0,0,0,0
7.0,38.0,636,17.0,0,0,0,0,0
6.0,12.0,593,10.0,1,1,0,0,0
0.0,3.0,550,65.0,1,1,1,1,1
2.0,5.0,550,38.0,0,0,0,0,0
2.0,17.0,653,3.0,1,1,1,1,1
0.0,7.0,576,18.0,1,1,1,0,0
1.0,12.0,575,33.0,1,1,1,1,1
0.0,6.0,554,57.0,1,1,1,1,1
0.0,22.0,578,42.0,1,1,0,0,0
1.0,13.0,627,5.0,0,0,0,0,0
6.0,15.0,589,11.0,0,0,0,0,0
1.0,10.0,566,6.0,1,1,1,1,1
0.0,11.0,550,28.0,1,1,0,0,0
0.0,5.0,568,13.0,0,0,0,0,0
0.0,8.0,596,24.0,1,1,1,1,1
4.0,15.0,625,33.0,1,0,0,0,0
4.0,16.0,634,5.0,0,0,0,0,0
5.0,9.0,571,12.0,0,0,0,0,0
27.0,51.0,678,5.0,0,0,0,0,0
5.0,16.0,627,8.0,0,0,0,0,0
19.0,59.0,695,9.0,0,0,0,0,0
1.0,26.0,657,11.0,1,0,0,0,0
8.0,13.0,609,20.0,0,0,0,0,0
5.0,8.0,634,9.0,0,0,0,0,0
4.0,15.0,606,25.0,0,0,0,0,0
0.0,9.0,635,12.0,1,1,1,1,1
9.0,32.0,591,25.0,0,0,0,0,0
26.0,39.0,616,22.0,1,1,1,1,1
3.0,9.0,683,5.0,0,0,0,0,0
4.0,12.0,631,6.0,0,0,0,0,0
0.0,3.0,550,48.0,0,0,0,0,0
